AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1991-05-14,0.007568822009244956,0.14811505747637882,0.09427772187230217,0.022720944146335704,0.0029096932609353554,-0.004902240487968556,-0.0006105692895213217,-0.02635217535990765,-5.109952505370047e-05,-0.000778944926278247,0.026109652662648006,0.0022214522475353785,0.019802542584730413,0.057315431430784824
1991-05-15,0.0075681231235777335,0.14822825660640696,0.09470155283084399,0.022721997744690928,0.0030146876432647816,-0.004925954962110103,-0.0005560675613485856,-0.02640974588270711,5.6169011494634255e-06,-0.0007578424870741762,0.02534685398902485,0.0022552816955408984,0.018852749300428597,0.05768008955187841
1991-05-16,0.007567505194964087,0.1492627758987637,0.09514147393911845,0.022816805393232584,0.0030944929454419868,-0.004943461231758276,-0.00037031662226937333,-0.026488591570312584,-2.0101733866165486e-06,-0.0007420990122701844,0.024600856831847272,0.0022902548167875077,0.018061889578890745,0.05827071789731181
1991-05-17,0.007567092119217821,0.14924846490258056,0.09551087849670968,0.022855484251034727,0.0032397581075101116,-0.00495949751934799,-0.0002887842425872856,-0.026625934046776798,6.039639936925939e-06,-0.0007195102007890135,0.023878910632901287,0.0023175807015180703,0.017218428465405604,0.058677433181753
1991-05-20,0.007566813837898968,0.14965624790170534,0.09582352086993877,0.022982472113759686,0.0033623448482893122,-0.0049857444696493934,-0.0002592879632484197,-0.026801532758086877,-0.00010545218343428505,-0.0008076246988696414,0.023069796753889368,0.002353196313371444,0.01633007718913419,0.05900253146639895
1991-05-21,0.007566578725841177,0.15049771844978885,0.0961125323468047,0.023136654062017797,0.003446174724572604,-0.005007873079940538,-0.00020931529132730734,-0.026963300748988093,-0.00010563919676028074,-0.0008877540184918939,0.02218099281079607,0.0023900259984709063,0.015623647164271488,0.059328108450004184
1991-05-22,0.007566257263881049,0.15225699927763037,0.0963220055597763,0.02330119416052732,0.0035161916920672825,-0.005019489417038146,-0.00015637728922977565,-0.027082011884287174,-8.787324123188595e-05,-0.0008924924714308641,0.02128732773732695,0.0024259317596095316,0.014867356775930035,0.05978292304478962
1991-05-23,0.007565863414976394,0.1534551149141069,0.09657578049441772,0.02356982371154792,0.0035970282550454548,-0.005023160293621988,-0.0001627829316870275,-0.027207639137959663,-0.0003857344408076464,-0.0008352859919591047,0.020450680429029294,0.0024641803121230907,0.01404894850695652,0.06013352711191847
1991-05-24,0.007565640033315699,0.15539076237577482,0.09678714553557541,0.02384008467497059,0.0036367858586601166,-0.005026423953748847,-0.00010450374129354288,-0.02729429754999305,-0.0010947096631889327,-0.0006897322977438065,0.019760241957113782,0.002508724992498881,0.013224032354140765,0.06029689360902348
1991-05-27,0.007565551922073236,0.15708769489647295,0.09696261183836297,0.023756910126966208,0.0037447776547823407,-0.005024250481568258,-0.00014970687505490423,-0.027435066589143173,-0.0020283389205224553,-0.000558698857188962,0.019201199480169316,0.0025530016938552116,0.012314189890608075,0.06043380941480842
1991-05-28,0.007565517370307457,0.15875143216332133,0.09712819040301791,0.02359878633642222,0.0038501467969607496,-0.005016064269995123,-0.0001582722721231664,-0.027589275695353504,-0.0030142400278524986,-0.0004876650781398994,0.018713376565200057,0.0025931996039004913,0.011478415307420662,0.06059799031951285
1991-05-29,0.00756548693281828,0.16082480655637768,0.09717673145209854,0.023760917641406525,0.003960488705858966,-0.0049974365582075705,-0.00014547951594497105,-0.027730916396011905,-0.003845549538625093,-0.00042991460865750975,0.018283311363874538,0.0026354335233352327,0.010680985765848267,0.06087623166253203
1991-05-30,0.007565386257923138,0.16489370324895128,0.09711582388525405,0.023550302238858383,0.004038083174441294,-0.004971752571650183,-0.0001990636657629237,-0.02791986267988029,-0.004812110894803932,-0.00047086726925494037,0.01781204404065548,0.002677887067361255,0.00992015694139776,0.06121092403665787
1991-05-31,0.007565185916590093,0.1694582525685055,0.09693863290998188,0.02336025770246037,0.004134727199067253,-0.0049455605694781616,-0.000303955650172431,-0.02820725402879678,-0.0058619914408169355,-0.0005566536867836307,0.017254757104719222,0.0027290486044035177,0.008972809582904591,0.061602274341275
1991-06-03,0.007564932501655919,0.172737737398587,0.09685818023339564,0.023416619861420074,0.004290246737858221,-0.004913030589731222,-0.00028677418366081415,-0.02847274882765502,-0.006980400118736702,-0.0006063636850772499,0.01664764123827963,0.0027824425231476693,0.008266945971186115,0.061956733977969046
1991-06-04,0.007564779892913232,0.17591849643638674,0.09679638127715123,0.02335400418346973,0.004396152473144948,-0.00487964936798796,-0.00032167123441622427,-0.028780892986383838,-0.008153425258122864,-0.0006618158468284394,0.015985384844831273,0.00282726887354784,0.0073375781219956575,0.06236204161162078
1991-06-05,0.0075647298007106515,0.17907057908409127,0.09665364191318083,0.023463766809669166,0.004504393869506194,-0.004845768176202545,-0.0003394642647089014,-0.029113655811962458,-0.009324083676285871,-0.0006976793809432933,0.015287515068616975,0.002865905831777709,0.006497767428341972,0.06269681911904175
1991-06-06,0.007564724212355237,0.1802896202725091,0.09663022826536101,0.023616368229829467,0.004613153349037536,-0.004807939870157561,-0.0003156517258955994,-0.029428243332362942,-0.010485998365638795,-0.0007018162080324326,0.014585672891289302,0.0028869640026555907,0.00600283682195647,0.06293334298211685
1991-06-07,0.007564722270961305,0.1808167287272199,0.09659947973408997,0.023861026098063867,0.004708874182114639,-0.004785781088693987,-0.0003062844078466791,-0.02973410942690424,-0.011591457592756602,-0.0006811169252739989,0.013904547152452188,0.0029036229461612516,0.005189510471661048,0.06304646777540387
1991-06-10,0.007564720240285313,0.18098136166820675,0.09662170412972113,0.024018217266674,0.004783643499297568,-0.0047627878731718335,-0.0003441540747457929,-0.03007790098656832,-0.012685084401151408,-0.0007152421111344581,0.013189298910109847,0.002910788075553766,0.004489858258724951,0.06308443398843279
1991-06-11,0.007564711380330679,0.18153216574105824,0.09674055227747877,0.023663731114730524,0.00485221251340985,-0.004741306580788829,-0.0003648335159173909,-0.030441744919753818,-0.013665352186750086,-0.0007833098651758804,0.012405976432202237,0.0029093909801841756,0.003643053894401015,0.06331267490862465
1991-06-12,0.007564670831228386,0.18205519148524207,0.09685737836221854,0.023258049673502146,0.004960167138341816,-0.004716832877363152,-0.00033434266882929436,-0.030773880971366418,-0.014610400965709447,-0.0008237215797347059,0.011582239376801152,0.002913420796248811,0.0028918143667058744,0.0635241387681548
1991-06-13,0.007564430192320835,0.18251446495995632,0.09692264641152766,0.022689834920917744,0.005033378576387742,-0.004698258760207887,-0.0003612970936408672,-0.031127157356270994,-0.015627489876200044,-0.0008795349681763458,0.010702712939317209,0.002916332604216437,0.0019482100225520955,0.06362516056240916
1991-06-14,0.007564145174361161,0.1832001473464245,0.09701993559021782,0.022057268789812446,0.00509189132856159,-0.004681351476538837,-0.0004048011759086633,-0.03152679169208615,-0.01664387831829886,-0.0009687631326220144,0.009734018137967372,0.0029128684291991154,0.00097326167097515,0.06380075834758554
1991-06-17,0.007563528709003752,0.1834058699728855,0.0971033151539726,0.021417443651632246,0.0051895246940032065,-0.004666990918482739,-0.00040766629302329,-0.03192330182549434,-0.017622286878816985,-0.001000429476520581,0.008733849837492907,0.0029093523612594885,0.0001615207386979072,0.06366840810874941
1991-06-18,0.007563305559909404,0.18385194539274405,0.09708850499124323,0.02094391829393317,0.005231967307973947,-0.004651363343136442,-0.0004092315455334297,-0.03232875155488707,-0.01854941399339447,-0.001056003387942108,0.007677977386849492,0.002904626751249742,-0.0004736076979582268,0.06315703518400687
1991-06-19,0.007562983280118793,0.18394138580338226,0.09716164932771508,0.020676413771061823,0.0052335689844563715,-0.004636654079884583,-0.00041296964794697186,-0.032732818582748915,-0.019576866586194154,-0.001104877606629043,0.006573455056841401,0.0029031559233675015,-0.0007934907762407885,0.06231750470479123
1991-06-20,0.007562931976647026,0.18436154492783133,0.0971401589442615,0.02036391549825371,0.0051816018175397695,-0.004618029609135722,-0.00044659239086425806,-0.03317781677920542,-0.02055486555900253,-0.0011382701870983347,0.005435257528540164,0.0028916250750451243,-0.0010727422165872581,0.061240757974093854
1991-06-21,0.007562918376178564,0.1842888940476575,0.09714768167146003,0.020280172395223867,0.005114197166077667,-0.004599512248468635,-0.00046543337026765867,-0.03364268484710742,-0.021630999620363085,-0.0011517147451804884,0.0042835697115978545,0.0028840402674687486,-0.001182347490556541,0.06005765812951612
1991-06-24,0.007562906424198368,0.1842776896731459,0.09719238391025176,0.020146639106527472,0.005050827852137546,-0.004573671423271006,-0.0004672370504466239,-0.03410936230127009,-0.02268134875741079,-0.0012097737833830639,0.0030738243920318447,0.0028787033353637674,-0.0011758894346464042,0.05888130364039732
1991-06-25,0.007562875957571837,0.184443668340822,0.09742451776347316,0.019811925701936843,0.004967880955990522,-0.004549893431003065,-0.0005046293935883272,-0.034612776118257374,-0.02360420774004487,-0.0012282754125985539,0.001845617699185948,0.0028622706113226593,-0.0011768839124796208,0.057703706862063636
1991-06-26,0.00756245935926921,0.18428036983917787,0.09764000579883969,0.01966165426747463,0.0048942383050184545,-0.0045292608338375895,-0.0005343596941607573,-0.035132576736443044,-0.024566299590966425,-0.0012285871730205121,0.000618023960834881,0.002843055940757561,-0.0011366683224870021,0.05656003525929396
1991-06-27,0.00756194804631606,0.18390665448139806,0.09777017046433793,0.01936528544639635,0.004838744252225072,-0.004487864264463667,-0.0004919334108868615,-0.035605748052140666,-0.025717444337335357,-0.0006619254970653982,-4.2393424667324715e-05,0.0027643884015977017,-0.001090966273543884,0.05546241092730564
1991-06-28,0.007561420457771749,0.18292611256525523,0.09771771828638598,0.018927163058618315,0.0048318201812567576,-0.004436695498710213,-0.00042291331006797793,-0.03600350236292497,-0.026950258072636936,-4.901774658179546e-05,-8.915773057191286e-05,0.002663870664709776,-0.0012637253691840764,0.054192288893001615
1991-07-01,0.007560929742022094,0.18156432638282985,0.09789821504802469,0.018582184941660192,0.0047903165080432015,-0.004408506198437253,-0.00042111467907550383,-0.03639701809446686,-0.02809692174887553,8.797977114392697e-06,-7.784331619650254e-05,0.0025797516813653477,-0.0011436804480040553,0.05304350721960647
1991-07-02,0.007560622206990793,0.17981754066721808,0.09815771602369634,0.018424892069101674,0.004818739668998063,-0.004385693760782327,-0.00040012666701833434,-0.03677624782703935,-0.029223493106082875,1.1060450932442832e-05,-6.489226200140008e-05,0.002512178601311136,-0.001085013297090924,0.05195566722202815
1991-07-03,0.007560362038897573,0.17805438317228792,0.09824690137845186,0.018270145043919838,0.0048451084625227726,-0.004363907665298545,-0.00037866096637537155,-0.0371354665516622,-0.030306746408115585,-1.1567120461477957e-05,-7.463497921752375e-05,0.002436056199128159,-0.0009852634656235951,0.050968423784507035
1991-07-04,0.007559859627612599,0.17852141924959458,0.09786733414062576,0.01796292588717367,0.004814109892119917,-0.004314996462916903,-0.0003713556265949965,-0.03746467486900008,-0.031202009453175004,-2.0331973361568195e-05,-9.058214868971907e-05,0.0023434805819206655,-0.0009679046077028453,0.049997303202727314
1991-07-05,0.007559583316857079,0.17881764951710263,0.09746889207751558,0.017885863590420263,0.004798189842609499,-0.004261590329831711,-0.000347828402254871,-0.03779497014496629,-0.03200849968003017,1.3628555275539774e-06,-8.678129526102052e-05,0.0022560893366357923,-0.0010083160811898203,0.04898781821496667
1991-07-08,0.00755880879838312,0.17783918079147124,0.09725355004898063,0.017910087721899875,0.004825668534711739,-0.004216403842663821,-0.0003285770401920221,-0.038038871199674966,-0.03278104585676721,-1.2542900477270865e-06,-7.452961137148868e-05,0.0021797448432863613,-0.0010072156968774233,0.04797651325784463
1991-07-09,0.007558117764587049,0.17773026333685563,0.09696960416787356,0.017987364833412404,0.0048947378197077025,-0.004169306557538107,-0.0003626711900850853,-0.038306484543608396,-0.03338966650128086,-1.022767670817661e-05,-6.60909853111338e-05,0.0021124018226903562,-0.000814137945511335,0.04715905168424186
1991-07-10,0.007557204620526315,0.17777548715737396,0.09672573345929332,0.01801141905282594,0.004942784329053207,-0.004112761274300381,-0.00036928236170189214,-0.03854846165610693,-0.03397055792837946,-5.3013909499939034e-05,-6.475123145282493e-05,0.0020464265735685872,-0.0006883578360127816,0.04646670474409117
1991-07-11,0.007556801229097591,0.17786192242354884,0.09630191259652565,0.018423755647315625,0.00504917467440795,-0.004057231968660505,-0.0003071698523128808,-0.038823917359104156,-0.03452285244667981,-7.402896652482605e-05,-5.389702784150984e-05,0.001992237685343345,-0.0006595206093581972,0.04580601825947905
1991-07-12,0.007555975776035471,0.1766456120979661,0.09605138631809851,0.019032037012557543,0.00517113594628245,-0.004017171839209242,-0.00036055341206483294,-0.03905899441564578,-0.034863111255690304,-0.0007951561346480496,-1.170898429593625e-05,0.0019797816049759226,-0.0008090981086397627,0.04499361357178769
1991-07-15,0.007555504160342751,0.1750837669221967,0.09578755552156455,0.019851729973818084,0.005310758058962872,-0.0039747784937594404,-0.00037812148548657166,-0.03934776438194149,-0.03516768022023613,-0.0014378664956077724,5.737020778961398e-07,0.001979925904102635,-0.0009189817707395419,0.04407267045620465
1991-07-16,0.007555222934995849,0.17329135971635137,0.09556318211693586,0.020592641368042473,0.005446257283961155,-0.003937478498221566,-0.0003298947705137418,-0.0396178813841464,-0.03545592747418629,-0.0020969662240936256,-3.6855776104717463e-06,0.0019759778350662846,-0.001002783730036791,0.04306866498808219
1991-07-17,0.007555062385781805,0.17140187355473008,0.0954339620908935,0.02139067977950631,0.005577688322735879,-0.0038978024321438018,-0.00019186477871783517,-0.039777892532390245,-0.03577721461413926,-0.0028233020349573983,-1.549650568845049e-06,0.0019742631279336766,-0.0009537522061752198,0.042114137272589024
1991-07-18,0.00755499425016318,0.1691084552379996,0.09538179775354505,0.022106903731447365,0.005715096995433748,-0.003862536056253187,-0.00014148446281010067,-0.0399062416323337,-0.036054058084407196,-0.0035438588658854705,-5.957537318346582e-07,0.0019735912103265247,-0.0009479419312318828,0.04116582956317039
1991-07-19,0.007554967659654246,0.1661119353088804,0.09544371125474824,0.022481849658414123,0.00591882266667446,-0.0038386533325012345,-0.0001103467810687322,-0.04001182807898046,-0.036367769732223075,-0.004240151593118137,-1.3047795196777477e-05,0.0019605139988653603,-0.0010169117002558612,0.04014877399827203
1991-07-22,0.007554955441519882,0.16289111634255893,0.09546935397360212,0.0232372630997719,0.006156967797713549,-0.0038090476743084098,-6.246683165635477e-05,-0.04007279150609292,-0.03675812057248417,-0.004865734168961016,-4.3873288280354994e-06,0.00195611433763503,-0.000854190940638334,0.03929452441356415
1991-07-23,0.007554532476933964,0.159849513717588,0.09533444584293727,0.023975287583305773,0.006362649369951222,-0.0037800041586546567,-0.00012683883195254241,-0.04014038251385567,-0.03715426455272441,-0.0054981420473140365,-1.3401618880980017e-05,0.0019421267625501521,-0.0009938497254019956,0.038297833763453096
1991-07-24,0.007554066416227922,0.15649763439289963,0.09514332157602745,0.02489783692998911,0.006532477428555823,-0.003747342367179049,-0.0001404896115497959,-0.04024169909369122,-0.03761007430383771,-0.006143850259013196,-2.6388170664234632e-05,0.001915232851530724,-0.0010121626253153575,0.03728325909206674
1991-07-25,0.007554029333351606,0.15307871242238807,0.09487963078324574,0.026094036841507698,0.006658555459045231,-0.0037171409850082506,-0.00015263886329059916,-0.040392807230247796,-0.03803923491379835,-0.00676756204805025,-2.5503791921691343e-05,0.0018897034453440322,-0.0011091686845120122,0.03617396970685151
1991-07-26,0.007553533301108303,0.14921547839435104,0.0946305110044499,0.027601395634611458,0.006789647989456359,-0.003689305811687659,-0.00019771469720011953,-0.04057911442557901,-0.03849848791181904,-0.007478302477644368,-2.7376874111666448e-05,0.0018620989550036467,-0.0010592466291692733,0.03511365710800869
1991-07-29,0.00755337198466782,0.14546584840129737,0.09437966439878492,0.029152586412107634,0.0069992314023611555,-0.0036633791668127373,-0.00011991420228902985,-0.04069582805115663,-0.038860359425781726,-0.008167490562451418,-2.343823489580259e-05,0.001838592913029834,-0.0008248965705965528,0.034288446088125396
1991-07-30,0.007552464991668531,0.14192139948972768,0.09414112879587849,0.03052640517189778,0.0072170599052212145,-0.003642048068547172,-4.500883744467559e-05,-0.04071845050645885,-0.03924963739645159,-0.008849925592140689,-2.1813343352868818e-05,0.0018162977818660204,-0.0007492551602821012,0.03353692869663154
1991-07-31,0.007551854939232809,0.13844428181333973,0.09380405747343895,0.032076852733489175,0.007427561306039592,-0.003617980362954857,-2.4754626536319022e-05,-0.04073126223027146,-0.039697502607534886,-0.00960181807085355,-2.6609321409561874e-05,0.0017894238494211264,-0.0007379191997116574,0.03279770769177905
1991-08-01,0.007550983359781157,0.13622321381963118,0.09348361812911014,0.03358807533773689,0.007647204023909579,-0.003582606225994581,5.0773566462680544e-05,-0.04066551150759538,-0.04012130232016753,-0.010369626565509897,-1.92775016009456e-05,0.0017698050954557372,-0.0005691663510169851,0.03222681721294323
1991-08-02,0.007550056802653331,0.13394187368950725,0.09313569451464382,0.03514079250554691,0.007916302537228661,-0.0035503914027359136,7.03674948299716e-05,-0.04058179358814894,-0.04045965511497046,-0.011203059940109415,-2.888727081610495e-05,0.0017406212808587925,-0.0005414643295619882,0.0316837107806552
1991-08-05,0.007549007688513424,0.13127953773651754,0.09287562580170669,0.03666421736302617,0.008174892849057635,-0.0035138398423456146,9.147946143709441e-05,-0.04047762276799549,-0.0407476835509019,-0.011934366240639616,-3.347872865180903e-05,0.0017068676729700524,-0.0004789027185881497,0.03120313383098729
1991-08-06,0.007547926038505861,0.12849879278934065,0.09255354396553835,0.038171447376853455,0.008422061636016756,-0.003476086568598898,5.827431413290206e-05,-0.04040791189436435,-0.04102890644619892,-0.012610259705110972,-3.420715949138016e-05,0.0016724310593057951,-0.0004988729520950696,0.030702667588812436
1991-08-07,0.0075479228641578714,0.1259902190283426,0.09218452539749843,0.03957693215140313,0.008668645675985588,-0.003445345600023261,6.146986801914206e-05,-0.040346435546404914,-0.041296606262105684,-0.01328026999283401,-4.195780808630396e-05,0.0016304730917073172,-0.0005315298837679837,0.030171136413831567
1991-08-08,0.0075479131576905,0.12275816167917593,0.09193531173550987,0.04099189972337687,0.008872925619449103,-0.003409664807213593,7.716796450344849e-05,-0.0402692389918018,-0.041607214683184186,-0.0140109751101656,-4.7294634616730475e-05,0.0015831779585746845,-0.0005186498399205388,0.029652481567609922
1991-08-09,0.007547815793188413,0.11916705155917605,0.09158655908650552,0.04214880467158796,0.009104952590304818,-0.0033775203738458013,9.48004704223797e-05,-0.04017391063682522,-0.04185867675792185,-0.01475548533366694,-5.0410511005064286e-05,0.0015327631068224464,-0.0007102163340873033,0.02894218565174193
1991-08-12,0.007547313212365082,0.11496764710284357,0.09128395301737437,0.043572677791605216,0.009377273998945248,-0.0033439691459272933,0.00013894489955790945,-0.04003254331333989,-0.04219378065086012,-0.015476249962528702,-4.65024840318339e-05,0.0014862662517488307,-0.0007198783611683986,0.02822195256693176
1991-08-13,0.007546622091943251,0.11091391350481411,0.09099916094773028,0.044950157235190503,0.009642106037281505,-0.0033157971494089445,0.0002164778457746703,-0.039813041327171235,-0.042442502893627186,-0.01617173067258798,-4.9616971526759426e-05,0.0014366976266535758,-0.0008527727982116955,0.027368757410342393
1991-08-14,0.007546263515880767,0.10705189660259344,0.09099824875610076,0.04670674789995056,0.009859280687050786,-0.0032760524083729876,0.000286848778781989,-0.03952465805630339,-0.042766950586227113,-0.01693991754144987,-5.5171954323798355e-05,0.0013815751212103583,-0.0007596481990109941,0.026608914905487658
