AsOfDate,Io_Bonds,Europa_Bonds,Callisto_Bonds,Ganymede_Bonds,Io_Stocks,Europa_Stocks,Callisto_Stocks,Ganymede_Stocks,Europa_Io_FX,Callisto_Io_FX,Ganymede_Io_FX,Oil,Copper,Gold
1990-09-28,-150.4039557758512,-281.7307169256182,-152.34904681247755,-205.1350134119298,-39.703812670543925,-18.359106059608198,-77.6682738908587,-74.38931208193469,195.17598132041206,103.79394563385964,124.64779855826265,13.221690338066361,52.182951205208056,166.4442590283097
1990-10-01,-154.55137469793763,-282.01411395087274,-152.5866318870082,-213.16617711035624,-40.66373235921883,-18.3567454533049,-77.72703640579009,-73.27303630823793,194.51728387597626,103.65600534245654,133.29756617960726,13.220255885502441,52.14769482159658,166.5676390125065
1990-10-02,-152.63677435674185,-282.2334530832674,-152.9173847838083,-209.5456009833187,-39.16412356345027,-17.551175199886558,-77.07234605817733,-73.2929602998833,193.5279575946803,103.51408118230931,130.74068173105275,12.829722878440986,52.367215299727945,156.74917878865912
1990-10-03,-153.22808123261746,-287.96747013744516,-153.73979397815773,-201.68479862897996,-39.167162506001,-17.499855368215712,-76.28533751544768,-68.73282918156534,192.752627595494,103.51103868130035,132.63017585512335,12.250058006788088,52.38432390691461,156.5249189098373
1990-10-04,-153.30949189745175,-287.9943184432515,-153.72606684280032,-202.3007245903315,-38.90581699483169,-17.509980256957125,-75.49791806952186,-68.68197151422626,191.8882812294758,103.20842491947828,132.48682752675182,11.664278798121872,51.71017589633399,155.68730911785337
1990-10-05,-153.28451891797647,-290.53775719355554,-164.4885240005579,-202.3357225921316,-38.855594508094185,-17.457487126069356,-77.6466270966531,-68.65236007513691,191.96099485312416,103.1849131433294,128.5350028193162,11.655419543571538,51.72983995950167,155.7207162737003
1990-10-08,-153.6831857633446,-293.91666999691586,-152.26957940707146,-202.42549056177128,-38.8535302810981,-17.362252622354198,-75.9283390589144,-68.1187882836865,190.60482394056814,95.71121482393056,126.24550410115812,11.61404778904313,51.59430393494604,155.71598022127694
1990-10-09,-153.68683313120613,-293.22348172511937,-152.47624356125598,-201.34664181887752,-39.01388439802658,-17.067012457848715,-74.15373630153438,-67.30662160716145,192.74978940510616,95.73678928808332,126.4408599916456,11.62147458912975,51.669345660918566,155.83964277666377
1990-10-10,-148.514597446273,-291.25586541613563,-151.16283546228016,-202.69206379526102,-38.11148260553805,-17.044563177373373,-72.93520361850467,-67.43509893698322,188.57584801048284,95.73066004026178,127.04686709429923,11.310875379938928,-51.349628557294544,155.63950032176672
1990-10-11,-148.366594749248,-291.72437741658166,-152.42908199817714,-202.90811445343823,-37.970291585329996,-16.965394036886803,-73.27640791033323,-67.44681144644404,188.7344725850228,95.7315952418161,125.83356439254442,11.185267588660038,-51.49557372723814,160.40089779924546
1990-10-12,-147.914145714345,-291.721717039083,-152.56450904270025,-201.22252704457176,-37.71016395440356,-16.923249387982665,-73.06152515109466,-66.30753056531422,186.68494190417314,95.42084399562528,125.95030294910362,11.036018859139713,-51.08182742321635,160.39838729657015
1990-10-15,-147.37761243463237,-291.85491200744366,152.86385543788865,-202.15727607308494,-37.71445168553482,-16.83903443184903,-73.19139016325877,-66.4909401976181,185.1761349300364,95.12041246646702,126.72306919838248,11.015279015939447,-50.50821006139082,160.3790040736113
1990-10-16,-147.22267518048196,-291.5215178557786,151.6369045895464,-202.41920022495856,-37.54336576316506,-16.808348670097278,-73.18531889724927,-66.03963467558275,185.16120727550032,94.26000715727646,124.98980306025253,10.872786137446194,-50.38195361832954,-152.245388032113
1990-10-17,-147.4358007475568,-292.894346858173,151.60979116959098,202.4684639225475,-37.96380659195558,-16.79460692006313,-73.05963892689365,-66.16740832858605,183.08840616612278,93.70510008721769,125.15032667546731,10.826850275732866,-50.68172229559153,-149.7738446491855
1990-10-18,147.63780687249056,-293.3807714593488,151.98577505472102,-200.13687273155722,-37.959501993416644,-16.757879731134015,-74.52510414390159,-66.33270122816765,183.33163015974975,93.65456287445893,123.48233599051684,10.628709109971334,-50.6463446483837,-149.86193033636405
1990-10-19,-147.23462341004287,-289.16304005715523,152.18254858579823,200.19641327056766,-37.34458894511923,-16.68179581525355,-74.33464962680308,-66.33111129254236,181.34135666252243,93.93519979360097,122.73659250867242,10.643222593482403,-50.43342819801153,-149.9603961063149
1990-10-22,150.82777117734298,-294.5235170425416,153.34361961201245,200.38213506492167,-37.11851780532227,-16.683170943056766,-74.74588754675933,-66.21701561956655,181.0995421473861,93.5462128940546,120.86230416868004,10.249210921302582,-49.88179552413071,-149.49190221555392
1990-10-23,150.80548439399234,-294.3367183398935,152.3667762174473,200.50540001662938,-37.36000349776583,-16.677722899797814,-74.53958504573647,-66.00033678622313,177.4574559391146,93.14751245765807,121.33668750151364,10.123518771266971,-49.90194005850563,-149.37724698200233
1990-10-24,150.92663837662212,-300.7475293930858,152.71995427519508,200.32310096219214,-37.331557462663945,-16.571729309830083,-74.21423991477934,-65.99963084313514,177.65882031533704,93.43265011857171,118.75609150492969,10.089102396038596,-48.217127848992924,-149.5650035652617
1990-10-25,-150.9237736476291,-300.8087955780178,153.85394764660336,-199.77376537659634,-37.333145666139664,-16.60454824080007,-74.26211327993974,-65.97961325070483,176.56762343308986,92.75804773921212,117.02530265378313,9.97957440592023,-47.940137521799414,-149.71445602011244
1990-10-26,150.5608134420226,-300.7994611846115,154.00995131436449,199.61388880711243,-37.19986568052997,-16.6161787231583,-74.22113642360459,-65.66041017159814,176.03698875714986,92.6726029933289,115.17344287370202,9.668141487788567,-47.921000264045574,-149.73282198947345
1990-10-29,150.50023332380925,304.9471048994008,154.03913020683652,198.4756605577274,-37.109187020113595,-16.491133146033533,-73.95404104634146,-65.62552947966397,176.20087274856633,92.71395074631455,115.39152962983835,9.60334509147353,-47.9214961135048,-149.11277734410052
1990-10-30,149.84129804066708,304.5994456689771,154.30832564620897,195.47339188407724,-37.179302230839404,-16.50514619733691,-74.14929442688052,-66.07947364219639,176.1570273096001,92.60676465332394,115.94793690635436,9.500629928572291,-47.7989170314435,-149.18673215840002
1990-10-31,149.84135751969336,304.1868262827372,155.19987235988947,195.61025929556337,-37.27914812696322,-16.47288199041527,-74.2049449773752,-66.06743114625715,175.5657644755092,93.17419090673586,115.92588740971684,9.51617037282466,-47.77468197266409,-148.64224564233544
1990-11-01,150.74701963087503,304.02576975520105,156.25867952602346,195.56359211584595,-37.289023490468445,-16.488398750313138,-74.44405700380868,-66.0277078029857,176.13276843563895,93.21906735008382,114.6022762666404,9.501695837937984,-47.85573102599487,-149.35458042197638
1990-11-02,149.55275898097025,304.0257706186166,158.96859832214832,196.24081222720437,-37.303846034660914,-16.464007351260573,-73.91269235351312,65.3356465446111,174.82211630803428,93.24946176990775,114.4674465234215,9.504090597676655,-47.591200150082535,-150.1431162350394
1990-11-05,151.1389947995199,304.19783056690494,160.11303246068962,195.97692993527914,-37.07943427585486,-16.465095812859722,-74.17708895617716,65.31645580556888,174.75842333718774,92.93151863548358,108.95139406764135,9.457065510642076,-47.477402499999215,-149.12821157522873
1990-11-06,150.47811537067054,303.4970511494233,162.02388173007841,195.45614604566225,-37.42358666368219,-16.46720398307779,-73.90813884771164,-65.31502019765236,174.472365848181,92.2515974270019,108.06835426573862,9.355956241288542,-47.51696632296068,-148.6889405327472
1990-11-07,150.430481352007,303.66999253183724,162.17180583727728,195.46026264851426,-37.331254897671286,-16.578433208465814,-73.7813913244898,-64.88510828141321,174.12860789728046,92.2530477444881,106.62582862574186,9.345241735754147,-47.45038732831217,-148.031474551241
1990-11-08,150.12656281501606,-305.93582468395437,166.99043850485228,195.11435373695264,-37.11031796546794,-16.527177759177242,-73.61077879096266,-64.90838190375977,174.15105345155368,92.2469363071547,106.32296177864328,9.144286586462242,-47.77190135869198,-147.83917281458744
1990-11-09,150.2178240371591,-305.1097426973392,167.30115521709178,194.3917588645049,-37.11959439008426,-16.54402405297167,-73.0149790034912,-64.54682638517167,174.15352318158617,92.25097184813902,105.86238652097295,9.144188364047587,-47.156003460123145,-147.62219833708397
1990-11-12,148.40300318108947,-306.48372366424377,167.75302741643372,194.42885361292565,-37.187101540315304,-16.539097664960163,-72.97798423734463,-64.62115564384736,174.16984223275622,92.42884455169406,105.87779112583993,9.081602154948696,-47.149503402993815,-147.43482137117272
1990-11-13,149.9575884204819,303.71883045251326,167.72811464053567,194.8421583984358,-37.29301977935968,-16.549775674590812,-72.62266114554788,-64.91172699011551,174.26701038725795,92.44991222477363,106.00146104796406,9.081612403377914,-47.49761092145734,-147.75834732949178
1990-11-14,148.09415672706655,307.1641420399271,168.31317298964552,193.99995530670788,-37.20782141109193,-16.55308989199355,-72.51581307402215,-64.00031107294262,174.92113981194933,92.71545780906955,106.16954306414397,9.070551848156807,-47.479215983568146,-148.05780310794404
1990-11-15,148.27397291391628,312.15100432213205,168.5924483672694,194.08880023512043,-37.26920178322801,-16.562899586979004,-72.87192807149418,-64.08225454587799,174.28035619618095,92.72861053386876,105.90369206415468,8.975696431592581,-47.5313679087862,-146.83767645821015
1990-11-16,148.74244184455605,312.41896794262436,167.76858616056506,194.5533588970521,-37.19208851921563,-16.547446766271435,-72.70986775725403,-63.934102995234646,174.69061110177623,92.74947872795438,106.09562017996097,8.981338388045739,-48.80470908708578,-146.86405537405312
1990-11-19,148.54412368002016,308.6218495843024,167.55429490875989,195.42300184911645,-37.177821480629085,-16.56750104733359,-72.88141783258538,-64.12881658365612,175.25030327986943,92.73143324876402,106.36928233277499,8.936078676388204,-48.75524903417675,-147.46638369442118
1990-11-20,148.24368224787762,309.4542860222655,168.13082352324292,194.164147268185,-37.18544888385327,-16.52659701255715,-72.73702386120117,-64.17801423335388,175.77739586502383,93.65135203956966,106.40294844668199,8.911782875187582,-48.66033417026062,-146.52821336053898
1990-11-21,148.1188642178378,309.08953080195363,167.78353406513563,194.16352402942996,-36.97541617427876,-16.534359116852215,-72.55373085291758,-64.04871405949217,175.75890806180425,93.5920913161359,106.35322682611697,-8.810351735518571,-48.65726589603661,-146.24263039495207
1990-11-22,147.6759275965287,310.847418210369,167.35011584129688,194.26713710181744,-36.96414394833483,-16.565784843173805,-72.59245467781476,-64.00901498624907,175.70786792065536,93.53695016357779,104.11263136583749,8.79113230140616,-48.544357091836936,-145.99723686725739
1990-11-23,147.84918257373897,313.60523074955074,170.05625413059198,193.73507204388662,-37.17254265986809,-16.505122375778324,-72.99037776128418,-63.58340003053025,175.74907739749327,93.59028445454558,104.12293798613143,8.793513085213215,-48.98063693112913,-146.04894187077056
1990-11-26,149.70215925792928,313.7941048677147,169.48622188491203,194.19760010125876,-37.21923358211944,-16.520806638024712,72.42005424229929,-63.604625191734485,174.89910458870102,93.63804979178941,104.36472382588526,8.681200622966141,-49.19608712981031,-145.79015948299792
1990-11-27,150.15662135098387,314.948707783472,168.68384055423007,189.5972145358853,-37.15242510056878,-16.387343394483953,72.32786964316637,-63.590559637411836,174.8865267808457,94.73869924801201,102.103320033237,8.651505938829652,-49.16921382253152,-145.6206844095772
1990-11-28,150.058654725111,315.14761607628566,170.2362757970485,188.00366222345554,-37.239650024402295,-16.338572705899487,72.3848977249061,-63.7057676589522,175.24223075932193,94.9314655634113,104.55033343579011,8.655552455822475,-48.17764249027846,-146.122174514239
1990-11-29,150.04256137537692,317.73111195971853,169.71588465880006,188.52663620998857,-37.53100464409079,-16.341882714440935,72.83284244900078,-63.43348750156709,175.21104304872588,95.76788105493661,102.66221180513782,8.65756925369146,-49.7021268048232,-146.15461145783274
1990-11-30,150.793050555277,318.181736776825,167.40038424802563,188.75546582099835,37.650084193821776,-16.341899674370094,72.88645629812619,-63.34349238919631,171.164695188519,93.64729524914519,97.10594540679806,8.670038704609226,-49.779994789975134,-145.95423606016595
1990-12-03,150.6946912846302,322.62494367101897,169.38058393862278,188.84502321361308,37.095323482219975,-16.319666947553443,72.92659365467686,-63.30948203895527,171.11880294049195,93.6612001032926,96.8525875769218,-8.3207334297395,-49.77846130623092,-149.02099248479354
1990-12-04,150.43665969378446,332.57658200042647,170.6767932714204,187.4746650310742,37.11065156369931,16.282033432831312,73.17223632281339,-63.35236290439667,169.0322481159182,92.11436353644429,95.10158045313989,-8.31908710661351,-49.94036809188042,-148.5423205927266
1990-12-05,150.3688896943639,330.67805617007787,172.3033175782631,187.63979258666166,37.00418331773061,16.260360168785006,72.95068207925435,-62.66563090260611,169.24483969230621,92.28437573592026,94.76295463109585,-8.271379345826793,-50.082626376346475,-148.56936718410728
1990-12-06,151.2588980872523,343.15035597509694,172.26425088764165,186.34656911508569,36.976958574388334,16.32656479838105,72.91602626405897,62.56724168532166,169.1555915799344,92.28254287041912,94.7421592734829,-8.051824094330401,-50.12829884547173,-148.1831248048862
1990-12-07,151.12928731169177,346.7669754261957,171.2482346463494,185.20130393677937,36.96905995492696,16.23700300354049,72.70407286490438,62.55431824687217,168.61657226349888,91.79124347480467,93.82052058716694,-8.039508095077393,-50.190589378428804,-147.91128665760482
1990-12-10,146.27547969461938,347.49137872382596,171.431405903943,185.24482382406006,37.082271857833284,16.24373066646152,72.73088747280354,62.26030443478672,165.7344880143994,91.31454387720497,92.90541312487565,-8.038809852387574,-50.169413483936225,-147.9268662767659
1990-12-11,146.00392445612187,349.0130416634798,172.19827303862445,184.0377611086328,37.57862838026611,16.245994290712584,73.67338262606036,62.4179242475023,168.38250306359183,91.26623948332363,91.99571365883857,-8.041773666458162,-50.05344042400668,-149.29371514026042
1990-12-12,146.38642625736915,356.3401005048037,172.38737458859907,183.67809805198806,37.5494173097877,16.25834426994205,73.63448370305605,62.33809293649212,167.73514669203726,91.34296372155922,91.98666836132439,-8.037880756258975,-50.216017448591955,-149.02767051771707
1990-12-13,146.80818409779516,357.58932889160985,173.9229592255055,183.58996736402648,37.48257389061316,16.209258660078124,73.61126084564498,62.32077163508792,167.88971365128086,91.14315945548722,92.14371673831948,-8.01588292237346,-50.2120660726635,-149.70548968859154
1990-12-14,145.7950483148925,351.6076835625904,173.92799647921416,183.3129568279522,37.4608927642861,16.22225510496518,74.06057733307206,62.383412402733676,167.8357742712172,91.21499865199915,92.08993349485871,-7.98576774277416,-50.282494189446155,-150.08969263551873
1990-12-17,145.6220925630331,348.3256177805196,174.45224658154189,184.12469297395236,37.49628204609602,16.23564671749726,-74.06849782203199,62.7549763043805,168.38752711387346,-92.23540372628405,-92.31182382758615,-7.986799943870244,-50.69351695635295,-149.8937807883184
1990-12-18,147.16757422975545,346.0023986430135,174.4782259881929,184.00061132878795,37.60225627295727,16.063789520244637,-74.12230545514583,62.72671511423342,168.78046287059723,-92.35605973621955,-92.53813267535536,-7.980724924854302,-50.97025214251251,-149.926071849895
1990-12-19,147.18762980948097,347.0581815670771,174.6490626190214,183.89864944655906,37.430301163679644,16.06789670659893,-74.35601368174005,63.11569653790822,170.72192614934687,-92.95525830447609,-93.72041367191213,-7.976077624116083,-50.97577416821845,-149.95925011673742
1990-12-20,147.98363239605192,352.56268398559604,176.02486021208955,184.2201472466172,37.41584271547811,16.092255402639715,74.27013231010274,63.35859227323748,170.30857410949477,-93.07659661567394,-93.80305804132966,-7.986431438069621,-52.3136980737246,-149.88321084500356
1990-12-21,149.6833788132377,336.4493754539815,175.0948643572658,184.22814464951892,37.55408394119693,-15.953846957274953,-74.94867931168092,63.525595502750804,161.46991827156822,-90.40435223597461,-95.01652934690779,-8.02583863263226,-52.22089483140753,-151.06333549158424
